Date,Open,High,Low,Close,Adj Close,Volume
1993-07-07,12.650000,12.650000,12.650000,12.650000,10.977038,0
1993-07-08,12.790000,12.790000,12.790000,12.790000,11.098526,0
1993-07-09,12.800000,12.800000,12.800000,12.800000,11.107198,0
1993-07-12,12.800000,12.800000,12.800000,12.800000,11.107198,0
1993-07-13,12.840000,12.840000,12.840000,12.840000,11.141912,0
1993-07-14,12.910000,12.910000,12.910000,12.910000,11.202653,0
1993-07-15,12.890000,12.890000,12.890000,12.890000,11.185301,0
1993-07-16,12.740000,12.740000,12.740000,12.740000,11.055140,0
1993-07-19,12.670000,12.670000,12.670000,12.670000,10.994394,0
1993-07-20,12.750000,12.750000,12.750000,12.750000,11.063813,0
1993-07-21,12.720000,12.720000,12.720000,12.720000,11.037782,0
1993-07-22,12.650000,12.650000,12.650000,12.650000,10.977038,0
1993-07-23,12.720000,12.720000,12.720000,12.720000,11.037782,0
1993-07-26,12.760000,12.760000,12.760000,12.760000,11.072493,0
1993-07-27,12.750000,12.750000,12.750000,12.750000,11.063813,0
1993-07-28,12.770000,12.770000,12.770000,12.770000,11.081169,0
1993-07-29,12.820000,12.820000,12.820000,12.820000,11.124554,0
1993-07-30,12.770000,12.770000,12.770000,12.770000,11.081169,0
1993-08-02,12.850000,12.850000,12.850000,12.850000,11.150589,0
1993-08-03,12.860000,12.860000,12.860000,12.860000,11.159265,0
1993-08-04,12.930000,12.930000,12.930000,12.930000,11.220009,0
1993-08-05,12.900000,12.900000,12.900000,12.900000,11.193973,0
1993-08-06,12.910000,12.910000,12.910000,12.910000,11.202653,0
1993-08-09,12.950000,12.950000,12.950000,12.950000,11.237362,0
1993-08-10,12.940000,12.940000,12.940000,12.940000,11.228686,0
1993-08-11,12.900000,12.900000,12.900000,12.900000,11.193973,0
1993-08-12,12.900000,12.900000,12.900000,12.900000,11.193973,0
1993-08-13,12.930000,12.930000,12.930000,12.930000,11.220009,0
1993-08-16,13.080000,13.080000,13.080000,13.080000,11.350170,0
1993-08-17,13.180000,13.180000,13.180000,13.180000,11.436944,0
1993-08-18,13.240000,13.240000,13.240000,13.240000,11.489011,0
1993-08-19,13.200000,13.200000,13.200000,13.200000,11.454300,0
1993-08-20,13.200000,13.200000,13.200000,13.200000,11.454300,0
1993-08-23,13.200000,13.200000,13.200000,13.200000,11.454300,0
1993-08-24,13.280000,13.280000,13.280000,13.280000,11.523718,0
1993-08-25,13.240000,13.240000,13.240000,13.240000,11.489011,0
1993-08-26,13.260000,13.260000,13.260000,13.260000,11.506368,0
1993-08-27,13.290000,13.290000,13.290000,13.290000,11.532398,0
1993-08-30,13.340000,13.340000,13.340000,13.340000,11.575784,0
1993-08-31,13.400000,13.400000,13.400000,13.400000,11.627851,0
1993-09-01,13.360000,13.360000,13.360000,13.360000,11.593138,0
1993-09-02,13.360000,13.360000,13.360000,13.360000,11.593138,0
1993-09-03,13.360000,13.360000,13.360000,13.360000,11.593138,0
1993-09-07,13.250000,13.250000,13.250000,13.250000,11.497687,0
1993-09-08,13.180000,13.180000,13.180000,13.180000,11.436944,0
1993-09-09,13.250000,13.250000,13.250000,13.250000,11.497687,0
1993-09-10,13.350000,13.350000,13.350000,13.350000,11.584463,0
1993-09-13,13.380000,13.380000,13.380000,13.380000,11.610497,0
1993-09-14,13.250000,13.250000,13.250000,13.250000,11.497687,0
1993-09-15,13.290000,13.290000,13.290000,13.290000,11.532398,0
1993-09-16,13.250000,13.250000,13.250000,13.250000,11.497687,0
1993-09-17,13.260000,13.260000,13.260000,13.260000,11.506368,0
1993-09-20,13.240000,13.240000,13.240000,13.240000,11.489011,0
1993-09-21,13.210000,13.210000,13.210000,13.210000,11.462978,0
1993-09-22,13.450000,13.450000,13.450000,13.450000,11.671240,0
1993-09-23,13.540000,13.540000,13.540000,13.540000,11.749335,0
1993-09-24,13.580000,13.580000,13.580000,13.580000,11.784045,0
1993-09-27,13.700000,13.700000,13.700000,13.700000,11.888175,0
1993-09-28,13.710000,13.710000,13.710000,13.710000,11.896853,0
1993-09-29,13.660000,13.660000,13.660000,13.660000,11.853468,0
1993-09-30,13.620000,13.620000,13.620000,13.620000,11.818756,0
1993-10-01,13.620000,13.620000,13.620000,13.620000,11.818756,0
1993-10-04,13.690000,13.690000,13.690000,13.690000,11.879498,0
1993-10-05,13.620000,13.620000,13.620000,13.620000,11.818756,0
1993-10-06,13.610000,13.610000,13.610000,13.610000,11.810077,0
1993-10-07,13.570000,13.570000,13.570000,13.570000,11.775370,0
1993-10-08,13.620000,13.620000,13.620000,13.620000,11.818756,0
1993-10-11,13.660000,13.660000,13.660000,13.660000,11.853468,0
1993-10-12,13.720000,13.720000,13.720000,13.720000,11.905529,0
1993-10-13,13.890000,13.890000,13.890000,13.890000,12.053050,0
1993-10-14,13.990000,13.990000,13.990000,13.990000,12.139821,0
1993-10-15,14.020000,14.020000,14.020000,14.020000,12.165856,0
1993-10-18,13.930000,13.930000,13.930000,13.930000,12.087759,0
1993-10-19,13.790000,13.790000,13.790000,13.790000,11.966275,0
1993-10-20,13.780000,13.780000,13.780000,13.780000,11.957597,0
1993-10-21,13.830000,13.830000,13.830000,13.830000,12.000983,0
1993-10-22,13.830000,13.830000,13.830000,13.830000,12.000983,0
1993-10-25,13.800000,13.800000,13.800000,13.800000,11.974953,0
1993-10-26,13.830000,13.830000,13.830000,13.830000,12.000983,0
1993-10-27,13.890000,13.890000,13.890000,13.890000,12.053050,0
1993-10-28,13.920000,13.920000,13.920000,13.920000,12.079082,0
1993-10-29,13.960000,13.960000,13.960000,13.960000,12.113792,0
1993-11-01,13.990000,13.990000,13.990000,13.990000,12.139821,0
1993-11-02,13.980000,13.980000,13.980000,13.980000,12.131145,0
1993-11-03,13.810000,13.810000,13.810000,13.810000,11.983627,0
1993-11-04,13.640000,13.640000,13.640000,13.640000,11.836111,0
1993-11-05,13.730000,13.730000,13.730000,13.730000,11.914207,0
1993-11-08,13.750000,13.750000,13.750000,13.750000,11.931562,0
1993-11-09,13.820000,13.820000,13.820000,13.820000,11.992305,0
1993-11-10,13.930000,13.930000,13.930000,13.930000,12.087759,0
1993-11-11,13.920000,13.920000,13.920000,13.920000,12.079082,0
1993-11-12,13.920000,13.920000,13.920000,13.920000,12.079082,0
1993-11-15,13.850000,13.850000,13.850000,13.850000,12.018340,0
1993-11-16,13.860000,13.860000,13.860000,13.860000,12.027017,0
1993-11-17,13.780000,13.780000,13.780000,13.780000,11.957597,0
1993-11-18,13.670000,13.670000,13.670000,13.670000,11.862144,0
1993-11-19,12.470000,12.470000,12.470000,12.470000,10.876536,0
1993-11-22,12.310000,12.310000,12.310000,12.310000,10.736983,0
1993-11-23,12.390000,12.390000,12.390000,12.390000,10.806764,0
1993-11-24,12.480000,12.480000,12.480000,12.480000,10.885259,0
1993-11-26,12.520000,12.520000,12.520000,12.520000,10.920150,0
1993-11-29,12.520000,12.520000,12.520000,12.520000,10.920150,0
1993-11-30,12.560000,12.560000,12.560000,12.560000,10.955039,0
1993-12-01,12.630000,12.630000,12.630000,12.630000,11.016092,0
1993-12-02,12.660000,12.660000,12.660000,12.660000,11.042260,0
1993-12-03,12.730000,12.730000,12.730000,12.730000,11.103312,0
1993-12-06,12.740000,12.740000,12.740000,12.740000,11.112036,0
1993-12-07,12.730000,12.730000,12.730000,12.730000,11.103312,0
1993-12-08,12.730000,12.730000,12.730000,12.730000,11.103312,0
1993-12-09,12.630000,12.630000,12.630000,12.630000,11.016092,0
1993-12-10,12.620000,12.620000,12.620000,12.620000,11.007371,0
1993-12-13,12.640000,12.640000,12.640000,12.640000,11.024815,0
1993-12-14,12.570000,12.570000,12.570000,12.570000,10.963758,0
1993-12-15,12.570000,12.570000,12.570000,12.570000,10.963758,0
1993-12-16,12.600000,12.600000,12.600000,12.600000,10.989929,0
1993-12-17,12.680000,12.680000,12.680000,12.680000,11.059706,0
1993-12-20,12.650000,12.650000,12.650000,12.650000,11.033539,0
1993-12-21,12.610000,12.610000,12.610000,12.610000,10.998649,0
1993-12-22,12.680000,12.680000,12.680000,12.680000,11.059706,0
1993-12-23,12.700000,12.700000,12.700000,12.700000,11.077148,0
1993-12-27,12.770000,12.770000,12.770000,12.770000,11.138201,0
1993-12-28,12.810000,12.810000,12.810000,12.810000,11.173092,0
1993-12-29,12.840000,12.840000,12.840000,12.840000,11.199260,0
1993-12-30,12.830000,12.830000,12.830000,12.830000,11.190536,0
1993-12-31,12.830000,12.830000,12.830000,12.830000,11.190536,0
1994-01-03,12.750000,12.750000,12.750000,12.750000,11.120762,0
1994-01-04,12.710000,12.710000,12.710000,12.710000,11.085875,0
1994-01-05,12.760000,12.760000,12.760000,12.760000,11.129481,0
1994-01-06,12.770000,12.770000,12.770000,12.770000,11.138201,0
1994-01-07,12.840000,12.840000,12.840000,12.840000,11.199260,0
1994-01-10,12.940000,12.940000,12.940000,12.940000,11.286480,0
1994-01-11,12.900000,12.900000,12.900000,12.900000,11.251590,0
1994-01-12,12.920000,12.920000,12.920000,12.920000,11.269038,0
1994-01-13,12.900000,12.900000,12.900000,12.900000,11.251590,0
1994-01-14,12.970000,12.970000,12.970000,12.970000,11.312646,0
1994-01-17,12.930000,12.930000,12.930000,12.930000,11.277760,0
1994-01-18,12.910000,12.910000,12.910000,12.910000,11.260315,0
1994-01-19,12.870000,12.870000,12.870000,12.870000,11.225426,0
1994-01-20,12.940000,12.940000,12.940000,12.940000,11.286480,0
1994-01-21,12.970000,12.970000,12.970000,12.970000,11.312646,0
1994-01-24,12.940000,12.940000,12.940000,12.940000,11.286480,0
1994-01-25,12.850000,12.850000,12.850000,12.850000,11.207982,0
1994-01-26,12.890000,12.890000,12.890000,12.890000,11.242870,0
1994-01-27,13.000000,13.000000,13.000000,13.000000,11.338814,0
1994-01-28,13.100000,13.100000,13.100000,13.100000,11.426035,0
1994-01-31,13.120000,13.120000,13.120000,13.120000,11.443480,0
1994-02-01,13.090000,13.090000,13.090000,13.090000,11.417314,0
1994-02-02,13.140000,13.140000,13.140000,13.140000,11.460923,0
1994-02-03,13.090000,13.090000,13.090000,13.090000,11.417314,0
1994-02-04,12.850000,12.850000,12.850000,12.850000,11.207982,0
1994-02-07,12.910000,12.910000,12.910000,12.910000,11.260315,0
1994-02-08,12.900000,12.900000,12.900000,12.900000,11.251590,0
1994-02-09,12.930000,12.930000,12.930000,12.930000,11.277760,0
1994-02-10,12.870000,12.870000,12.870000,12.870000,11.225426,0
1994-02-11,12.880000,12.880000,12.880000,12.880000,11.234148,0
1994-02-14,12.920000,12.920000,12.920000,12.920000,11.269038,0
1994-02-15,13.020000,13.020000,13.020000,13.020000,11.356258,0
1994-02-16,13.040000,13.040000,13.040000,13.040000,11.373697,0
1994-02-17,13.010000,13.010000,13.010000,13.010000,11.347535,0
1994-02-18,12.980000,12.980000,12.980000,12.980000,11.321370,0
1994-02-22,13.040000,13.040000,13.040000,13.040000,11.373697,0
1994-02-23,13.040000,13.040000,13.040000,13.040000,11.373697,0
1994-02-24,12.870000,12.870000,12.870000,12.870000,11.225426,0
1994-02-25,12.920000,12.920000,12.920000,12.920000,11.269038,0
1994-02-28,12.980000,12.980000,12.980000,12.980000,11.321370,0
1994-03-01,12.910000,12.910000,12.910000,12.910000,11.260315,0
1994-03-02,12.840000,12.840000,12.840000,12.840000,11.199260,0
1994-03-03,12.810000,12.810000,12.810000,12.810000,11.173092,0
1994-03-04,12.890000,12.890000,12.890000,12.890000,11.242870,0
1994-03-07,12.950000,12.950000,12.950000,12.950000,11.295203,0
1994-03-08,12.940000,12.940000,12.940000,12.940000,11.286480,0
1994-03-09,12.960000,12.960000,12.960000,12.960000,11.303925,0
1994-03-10,12.870000,12.870000,12.870000,12.870000,11.225426,0
1994-03-11,12.900000,12.900000,12.900000,12.900000,11.251590,0
1994-03-14,12.990000,12.990000,12.990000,12.990000,11.330089,0
1994-03-15,13.010000,13.010000,13.010000,13.010000,11.347535,0
1994-03-16,13.090000,13.090000,13.090000,13.090000,11.417314,0
1994-03-17,13.210000,13.210000,13.210000,13.210000,11.521979,0
1994-03-18,13.190000,13.190000,13.190000,13.190000,11.504535,0
1994-03-21,13.090000,13.090000,13.090000,13.090000,11.417314,0
1994-03-22,13.110000,13.110000,13.110000,13.110000,11.434757,0
1994-03-23,13.090000,13.090000,13.090000,13.090000,11.417314,0
1994-03-24,12.950000,12.950000,12.950000,12.950000,11.295203,0
1994-03-25,12.870000,12.870000,12.870000,12.870000,11.225426,0
1994-03-28,12.800000,12.800000,12.800000,12.800000,11.164368,0
1994-03-29,12.580000,12.580000,12.580000,12.580000,10.972485,0
1994-03-30,12.440000,12.440000,12.440000,12.440000,10.850371,0
1994-03-31,12.440000,12.440000,12.440000,12.440000,10.850371,0
1994-04-04,12.280000,12.280000,12.280000,12.280000,10.710819,0
1994-04-05,12.560000,12.560000,12.560000,12.560000,10.955039,0
1994-04-06,12.530000,12.530000,12.530000,12.530000,10.928871,0
1994-04-07,12.580000,12.580000,12.580000,12.580000,10.972485,0
1994-04-08,12.490000,12.490000,12.490000,12.490000,10.893983,0
1994-04-11,12.540000,12.540000,12.540000,12.540000,10.937594,0
1994-04-12,12.420000,12.420000,12.420000,12.420000,10.832924,0
1994-04-13,12.350000,12.350000,12.350000,12.350000,10.771873,0
1994-04-14,12.320000,12.320000,12.320000,12.320000,10.745706,0
1994-04-15,12.290000,12.290000,12.290000,12.290000,10.719540,0
1994-04-18,12.160000,12.160000,12.160000,12.160000,10.606153,0
1994-04-19,12.120000,12.120000,12.120000,12.120000,10.571263,0
1994-04-20,12.020000,12.020000,12.020000,12.020000,10.484040,0
1994-04-21,12.170000,12.170000,12.170000,12.170000,10.614874,0
1994-04-22,12.200000,12.200000,12.200000,12.200000,10.641039,0
1994-04-25,12.300000,12.300000,12.300000,12.300000,10.728264,0
1994-04-26,12.350000,12.350000,12.350000,12.350000,10.771873,0
1994-04-28,12.260000,12.260000,12.260000,12.260000,10.693373,0
1994-04-29,12.310000,12.310000,12.310000,12.310000,10.736983,0
1994-05-02,12.360000,12.360000,12.360000,12.360000,10.780595,0
1994-05-03,12.470000,12.470000,12.470000,12.470000,10.876536,0
1994-05-04,12.500000,12.500000,12.500000,12.500000,10.902704,0
1994-05-05,12.510000,12.510000,12.510000,12.510000,10.911428,0
1994-05-06,12.410000,12.410000,12.410000,12.410000,10.824207,0
1994-05-09,12.250000,12.250000,12.250000,12.250000,10.684651,0
1994-05-10,12.300000,12.300000,12.300000,12.300000,10.728264,0
1994-05-11,12.200000,12.200000,12.200000,12.200000,10.641039,0
1994-05-12,12.200000,12.200000,12.200000,12.200000,10.641039,0
1994-05-13,12.220000,12.220000,12.220000,12.220000,10.658484,0
1994-05-16,12.200000,12.200000,12.200000,12.200000,10.641039,0
1994-05-17,12.240000,12.240000,12.240000,12.240000,10.675926,0
1994-05-18,12.440000,12.440000,12.440000,12.440000,10.850371,0
1994-05-19,12.530000,12.530000,12.530000,12.530000,10.928871,0
1994-05-20,11.890000,11.890000,11.890000,11.890000,10.412201,0
1994-05-23,11.850000,11.850000,11.850000,11.850000,10.377173,0
1994-05-24,11.990000,11.990000,11.990000,11.990000,10.499771,0
1994-05-25,12.040000,12.040000,12.040000,12.040000,10.543559,0
1994-05-26,12.000000,12.000000,12.000000,12.000000,10.508528,0
1994-05-27,12.040000,12.040000,12.040000,12.040000,10.543559,0
1994-05-31,12.020000,12.020000,12.020000,12.020000,10.526045,0
1994-06-01,12.070000,12.070000,12.070000,12.070000,10.569831,0
1994-06-02,12.110000,12.110000,12.110000,12.110000,10.604857,0
1994-06-03,12.160000,12.160000,12.160000,12.160000,10.648643,0
1994-06-06,12.150000,12.150000,12.150000,12.150000,10.639884,0
1994-06-07,12.140000,12.140000,12.140000,12.140000,10.631130,0
1994-06-08,12.040000,12.040000,12.040000,12.040000,10.543559,0
1994-06-09,12.030000,12.030000,12.030000,12.030000,10.534801,0
1994-06-10,12.070000,12.070000,12.070000,12.070000,10.569831,0
1994-06-13,12.070000,12.070000,12.070000,12.070000,10.569831,0
1994-06-14,12.130000,12.130000,12.130000,12.130000,10.622374,0
1994-06-15,12.110000,12.110000,12.110000,12.110000,10.604857,0
1994-06-16,12.140000,12.140000,12.140000,12.140000,10.631130,0
1994-06-17,12.030000,12.030000,12.030000,12.030000,10.534801,0
1994-06-20,11.910000,11.910000,11.910000,11.910000,10.429716,0
1994-06-21,11.730000,11.730000,11.730000,11.730000,10.272087,0
1994-06-22,11.790000,11.790000,11.790000,11.790000,10.324633,0
1994-06-23,11.680000,11.680000,11.680000,11.680000,10.228304,0
1994-06-24,11.560000,11.560000,11.560000,11.560000,10.123219,0
1994-06-27,11.690000,11.690000,11.690000,11.690000,10.237062,0
1994-06-28,11.670000,11.670000,11.670000,11.670000,10.219544,0
1994-06-29,11.710000,11.710000,11.710000,11.710000,10.254575,0
1994-06-30,11.630000,11.630000,11.630000,11.630000,10.184518,0
1994-07-01,11.660000,11.660000,11.660000,11.660000,10.210789,0
1994-07-05,11.670000,11.670000,11.670000,11.670000,10.219544,0
1994-07-06,11.630000,11.630000,11.630000,11.630000,10.184518,0
1994-07-07,11.700000,11.700000,11.700000,11.700000,10.245816,0
1994-07-08,11.690000,11.690000,11.690000,11.690000,10.237062,0
1994-07-11,11.640000,11.640000,11.640000,11.640000,10.193274,0
